구,상점ID,상점명,관제지점코드,할증ID,할증명,할증유형,대상,판가할증액,원가할증액,시작일,종료일,프렌즈적용,권역내_적용상점수,전체_적용상점수,권역내_적용상점ID
성북구,196908,요기요OD_단건_성북길음지점/강북도봉,p797A,83079,요기요 기상할증(원가500),WEATHER,YOGIYO,275,500,2024-05-26,,0,4,958,165565;165703;196907;196908
성북구,196908,요기요OD_단건_성북길음지점/강북도봉,p797A,91406,[성북월곡요] 클라시아센터피스500원,POLYGON,YOGIYO,275,500,2024-08-01,,0,2,2,196907;196908
성북구,196908,요기요OD_단건_성북길음지점/강북도봉,p797A,91948,[성북월곡요] 수유동 1000원,POLYGON,YOGIYO,550,1000,2024-08-01,,0,2,2,196907;196908
성북구,196908,요기요OD_단건_성북길음지점/강북도봉,p797A,92398,"[성북월곡요] 월계1,2동 1000원",POLYGON,YOGIYO,550,1000,2024-08-01,,0,2,2,196907;196908
성북구,196908,요기요OD_단건_성북길음지점/강북도봉,p797A,92399,[성북월곡요] 장위동 500원,POLYGON,YOGIYO,275,500,2024-08-01,,0,2,2,196907;196908
성북구,196908,요기요OD_단건_성북길음지점/강북도봉,p797A,92653,[성북월곡요] 정릉동 픽업 1000원,POLYGON,YOGIYO,550,1000,2024-08-01,,0,2,2,196907;196908
성북구,196908,요기요OD_단건_성북길음지점/강북도봉,p797A,94195,"[성북월곡요] 정릉동 1,000원",POLYGON,YOGIYO,550,1000,2024-08-01,,0,2,2,196907;196908
성북구,196908,요기요OD_단건_성북길음지점/강북도봉,p797A,94725,[성북월곡요] 상월곡동 픽업 2000,POLYGON,YOGIYO,1100,2000,2024-09-01,,0,2,2,196907;196908
성북구,196908,요기요OD_단건_성북길음지점/강북도봉,p797A,98205,[삭제 예정] [천안불당6] 장재리 1000원,POLYGON,NORMAL,1100,1000,2034-10-02,,0,130,29632,23963;24111;24112;24206;24399;30129;30134;32622;32623;33132;34727;35690;36658;37420;38767;38884;38887;41562;42272;42275;48790;51209;51418;53494;53499;53500;53569;53570;53573;53575;53665;54132;54136;54384;56033;56423;56455;59080;60739;60744;60745;60746;61115;61137;61141;64859;65076;65147;65802;65839;65841;66066;66262;67216;67218;75515;76910;83936;87752;87761;90993;95457;95461;95753;97054;97404;99998;117550;118739;118976;118978;126086;126087;126090;126232;126809;129620;136884;136890;138769;142087;148221;148362;151230;152747;154862;158869;158870;158972;160540;160712;161138;165280;165281;165565;165703;166321;167041;173387;177147;177743;180586;181733;181735;181736;181737;181739;181741;181742;181743;181744;181745;181747;185532;186220;191428;191848;193683;193684;193685;193877;193878;193879;194980;196190;196198;196907;196908;198466;203726
성북구,196908,요기요OD_단건_성북길음지점/강북도봉,p797A,100305,"[성북월곡요] 월계3동 1,500원",POLYGON,YOGIYO,825,1500,2024-10-01,,0,2,2,196907;196908
성북구,196908,요기요OD_단건_성북길음지점/강북도봉,p797A,106300,"[성북월곡요] 도봉구 2,000원",POLYGON,YOGIYO,1100,2000,2024-12-01,,0,2,2,196907;196908
성북구,196908,요기요OD_단건_성북길음지점/강북도봉,p797A,109443,"[성북월곡요] 번동 1,000원",POLYGON,YOGIYO,550,1000,2025-01-01,,0,2,2,196907;196908
성북구,196908,요기요OD_단건_성북길음지점/강북도봉,p797A,110381,"[성북월곡요] 삼양, 미아 500원",POLYGON,YOGIYO,275,500,2025-01-01,,0,2,2,196907;196908
성북구,196908,요기요OD_단건_성북길음지점/강북도봉,p797A,117600,요기요 주류배송 할증(100),LIQUOR,NORMAL,0,500,2025-03-11,,1,4,952,165565;165703;196907;196908
성북구,196908,요기요OD_단건_성북길음지점/강북도봉,p797A,131032,요기요 단건(수도권),UNCONDITIONAL,NORMAL,0,500,2025-05-12,,1,2,198,165703;196908
성북구,196908,요기요OD_단건_성북길음지점/강북도봉,p797A,136029,"[성북월곡요] 백화점 1,000원",POLYGON,YOGIYO,550,1000,2025-08-01,,0,2,2,196907;196908
성북구,196908,요기요OD_단건_성북길음지점/강북도봉,p797A,136768,"[성북월곡요] 이마트 1,000원",POLYGON,YOGIYO,550,1000,2025-09-01,,0,2,2,196907;196908
성북구,196908,요기요OD_단건_성북길음지점/강북도봉,p797A,147708,요기요아침배송(100)_1000(2),WEEKLY_HOURS,NORMAL,0,1000,2026-04-14,,1,2,60,196907;196908
성북구,196908,요기요OD_단건_성북길음지점/강북도봉,p797A,151703,특별 기상 프로모션(500),WEEKLY_HOURS,YOGIYO,550,0,2026-07-21,,0,4,16,165565;165703;196907;196908
성북구,196908,요기요OD_단건_성북길음지점/강북도봉,p797A,151706,요기요OD 주류배송 할증,LIQUOR,YOGIYO,550,0,2026-07-21,,0,4,6,165565;165703;196907;196908
성북구,196908,요기요OD_단건_성북길음지점/강북도봉,p797A,151766,요기요OD_아침배송,WEEKLY_HOURS,YOGIYO,1100,0,2026-07-21,,0,2,2,196907;196908
성북구,198466,CU 길음센터피스점,p797A,98205,[삭제 예정] [천안불당6] 장재리 1000원,POLYGON,NORMAL,1100,1000,2034-10-02,,0,130,29632,23963;24111;24112;24206;24399;30129;30134;32622;32623;33132;34727;35690;36658;37420;38767;38884;38887;41562;42272;42275;48790;51209;51418;53494;53499;53500;53569;53570;53573;53575;53665;54132;54136;54384;56033;56423;56455;59080;60739;60744;60745;60746;61115;61137;61141;64859;65076;65147;65802;65839;65841;66066;66262;67216;67218;75515;76910;83936;87752;87761;90993;95457;95461;95753;97054;97404;99998;117550;118739;118976;118978;126086;126087;126090;126232;126809;129620;136884;136890;138769;142087;148221;148362;151230;152747;154862;158869;158870;158972;160540;160712;161138;165280;165281;165565;165703;166321;167041;173387;177147;177743;180586;181733;181735;181736;181737;181739;181741;181742;181743;181744;181745;181747;185532;186220;191428;191848;193683;193684;193685;193877;193878;193879;194980;196190;196198;196907;196908;198466;203726
성북구,198466,CU 길음센터피스점,p797A,135913,CU 기상할증,WEATHER,NORMAL,550,500,2025-10-01,,0,40,4520,36658;37420;38884;38887;41562;51209;51418;53494;53499;53500;53569;53570;53573;53575;53665;67216;67218;76910;126086;126087;126090;126232;126809;138769;142087;158972;160540;165280;165281;166321;167041;173387;186220;198466;203726;212987;228336;228523;231733;231761
성북구,198466,CU 길음센터피스점,p797A,151701,CU편의점 야간할증,WEEKLY_HOURS,NORMAL,550,0,2026-07-21,,0,39,100,36658;37420;38884;38887;41562;51209;51418;53494;53499;53500;53569;53570;53573;53575;53665;67216;67218;76910;126086;126087;126090;126232;126809;138769;158972;160540;165280;165281;166321;167041;173387;186220;198466;203726;212987;228336;228523;231733;231761
성동구,203726,CU 상왕십리역점,p626A,98205,[삭제 예정] [천안불당6] 장재리 1000원,POLYGON,NORMAL,1100,1000,2034-10-02,,0,130,29632,23963;24111;24112;24206;24399;30129;30134;32622;32623;33132;34727;35690;36658;37420;38767;38884;38887;41562;42272;42275;48790;51209;51418;53494;53499;53500;53569;53570;53573;53575;53665;54132;54136;54384;56033;56423;56455;59080;60739;60744;60745;60746;61115;61137;61141;64859;65076;65147;65802;65839;65841;66066;66262;67216;67218;75515;76910;83936;87752;87761;90993;95457;95461;95753;97054;97404;99998;117550;118739;118976;118978;126086;126087;126090;126232;126809;129620;136884;136890;138769;142087;148221;148362;151230;152747;154862;158869;158870;158972;160540;160712;161138;165280;165281;165565;165703;166321;167041;173387;177147;177743;180586;181733;181735;181736;181737;181739;181741;181742;181743;181744;181745;181747;185532;186220;191428;191848;193683;193684;193685;193877;193878;193879;194980;196190;196198;196907;196908;198466;203726
성동구,203726,CU 상왕십리역점,p626A,135913,CU 기상할증,WEATHER,NORMAL,550,500,2025-10-01,,0,40,4520,36658;37420;38884;38887;41562;51209;51418;53494;53499;53500;53569;53570;53573;53575;53665;67216;67218;76910;126086;126087;126090;126232;126809;138769;142087;158972;160540;165280;165281;166321;167041;173387;186220;198466;203726;212987;228336;228523;231733;231761
성동구,203726,CU 상왕십리역점,p626A,151452,"미배차대응_7/13~_1,500",UNCONDITIONAL,NORMAL,0,1500,2026-07-13,2026-07-22,1,88,95,24206;24399;30129;30134;32622;32623;33132;34727;35690;36658;37420;38884;38887;41562;42275;51209;51418;53569;53665;54132;54136;54384;56033;56423;60739;60744;60745;60746;64859;65802;65839;66066;67216;67218;75515;76910;83936;97404;99998;118739;118976;118978;126086;126087;126090;126232;126809;129620;138769;142087;148221;151230;152747;158869;158870;160540;161138;166321;177147;177743;180586;181733;181735;181736;181737;181739;181741;185532;186220;191428;194980;196190;196198;203726;210158;212987;216683;228336;228523;231733;233915;236669;238259;243551;248795;249299;255575;262643
성동구,203726,CU 상왕십리역점,p626A,151701,CU편의점 야간할증,WEEKLY_HOURS,NORMAL,550,0,2026-07-21,,0,39,100,36658;37420;38884;38887;41562;51209;51418;53494;53499;53500;53569;53570;53573;53575;53665;67216;67218;76910;126086;126087;126090;126232;126809;138769;158972;160540;165280;165281;166321;167041;173387;186220;198466;203726;212987;228336;228523;231733;231761
성동구,210158,전담GATE 한양대점,p626A,10399,프라임 기상할증 550원,WEATHER,NORMAL,550,500,2020-01-28,,0,11,1473,35690;42272;97054;136884;136890;148362;180586;210158;243551;249299;255575
성동구,210158,전담GATE 한양대점,p626A,151452,"미배차대응_7/13~_1,500",UNCONDITIONAL,NORMAL,0,1500,2026-07-13,2026-07-22,1,88,95,24206;24399;30129;30134;32622;32623;33132;34727;35690;36658;37420;38884;38887;41562;42275;51209;51418;53569;53665;54132;54136;54384;56033;56423;60739;60744;60745;60746;64859;65802;65839;66066;67216;67218;75515;76910;83936;97404;99998;118739;118976;118978;126086;126087;126090;126232;126809;129620;138769;142087;148221;151230;152747;158869;158870;160540;161138;166321;177147;177743;180586;181733;181735;181736;181737;181739;181741;185532;186220;191428;194980;196190;196198;203726;210158;212987;216683;228336;228523;231733;233915;236669;238259;243551;248795;249299;255575;262643
성동구,210158,전담GATE 한양대점,p626A,151712,"프라임 픽업할증_1,100원",UNCONDITIONAL,NORMAL,1100,0,2026-07-21,,0,2,2,191848;210158
성동구,212987,CU 옥수래미안리버젠점,p626A,135913,CU 기상할증,WEATHER,NORMAL,550,500,2025-10-01,,0,40,4520,36658;37420;38884;38887;41562;51209;51418;53494;53499;53500;53569;53570;53573;53575;53665;67216;67218;76910;126086;126087;126090;126232;126809;138769;142087;158972;160540;165280;165281;166321;167041;173387;186220;198466;203726;212987;228336;228523;231733;231761
성동구,212987,CU 옥수래미안리버젠점,p626A,151452,"미배차대응_7/13~_1,500",UNCONDITIONAL,NORMAL,0,1500,2026-07-13,2026-07-22,1,88,95,24206;24399;30129;30134;32622;32623;33132;34727;35690;36658;37420;38884;38887;41562;42275;51209;51418;53569;53665;54132;54136;54384;56033;56423;60739;60744;60745;60746;64859;65802;65839;66066;67216;67218;75515;76910;83936;97404;99998;118739;118976;118978;126086;126087;126090;126232;126809;129620;138769;142087;148221;151230;152747;158869;158870;160540;161138;166321;177147;177743;180586;181733;181735;181736;181737;181739;181741;185532;186220;191428;194980;196190;196198;203726;210158;212987;216683;228336;228523;231733;233915;236669;238259;243551;248795;249299;255575;262643
성동구,212987,CU 옥수래미안리버젠점,p626A,151701,CU편의점 야간할증,WEEKLY_HOURS,NORMAL,550,0,2026-07-21,,0,39,100,36658;37420;38884;38887;41562;51209;51418;53494;53499;53500;53569;53570;53573;53575;53665;67216;67218;76910;126086;126087;126090;126232;126809;138769;158972;160540;165280;165281;166321;167041;173387;186220;198466;203726;212987;228336;228523;231733;231761
성동구,216683,GS25 신금호역점,p626A,59880,GS25 기상할증_1,WEATHER,NORMAL,550,500,2023-09-01,,0,29,3091,56033;56423;56455;59080;60739;60744;60745;60746;61115;61137;61141;65076;65147;65802;65839;65841;66066;66262;87752;87761;95457;95461;129620;148221;151230;152747;154862;161138;216683
성동구,216683,GS25 신금호역점,p626A,151452,"미배차대응_7/13~_1,500",UNCONDITIONAL,NORMAL,0,1500,2026-07-13,2026-07-22,1,88,95,24206;24399;30129;30134;32622;32623;33132;34727;35690;36658;37420;38884;38887;41562;42275;51209;51418;53569;53665;54132;54136;54384;56033;56423;60739;60744;60745;60746;64859;65802;65839;66066;67216;67218;75515;76910;83936;97404;99998;118739;118976;118978;126086;126087;126090;126232;126809;129620;138769;142087;148221;151230;152747;158869;158870;160540;161138;166321;177147;177743;180586;181733;181735;181736;181737;181739;181741;185532;186220;191428;194980;196190;196198;203726;210158;212987;216683;228336;228523;231733;233915;236669;238259;243551;248795;249299;255575;262643
성북구,219944,올리브영 한성대입구역점,p943A,33928,[올리브영] 기상할증 550원,WEATHER,NORMAL,550,500,2022-03-31,,0,16,2017,30129;30134;54132;54136;158869;158870;193683;193684;193685;193877;193878;193879;196190;196198;219944;220823
성북구,220823,[유휴]올리브영 한성대입구역점,p943A,33928,[올리브영] 기상할증 550원,WEATHER,NORMAL,550,500,2022-03-31,,0,16,2017,30129;30134;54132;54136;158869;158870;193683;193684;193685;193877;193878;193879;196190;196198;219944;220823
성동구,228336,CU 응봉사랑점,p626A,135913,CU 기상할증,WEATHER,NORMAL,550,500,2025-10-01,,0,40,4520,36658;37420;38884;38887;41562;51209;51418;53494;53499;53500;53569;53570;53573;53575;53665;67216;67218;76910;126086;126087;126090;126232;126809;138769;142087;158972;160540;165280;165281;166321;167041;173387;186220;198466;203726;212987;228336;228523;231733;231761
성동구,228336,CU 응봉사랑점,p626A,151452,"미배차대응_7/13~_1,500",UNCONDITIONAL,NORMAL,0,1500,2026-07-13,2026-07-22,1,88,95,24206;24399;30129;30134;32622;32623;33132;34727;35690;36658;37420;38884;38887;41562;42275;51209;51418;53569;53665;54132;54136;54384;56033;56423;60739;60744;60745;60746;64859;65802;65839;66066;67216;67218;75515;76910;83936;97404;99998;118739;118976;118978;126086;126087;126090;126232;126809;129620;138769;142087;148221;151230;152747;158869;158870;160540;161138;166321;177147;177743;180586;181733;181735;181736;181737;181739;181741;185532;186220;191428;194980;196190;196198;203726;210158;212987;216683;228336;228523;231733;233915;236669;238259;243551;248795;249299;255575;262643
성동구,228336,CU 응봉사랑점,p626A,151701,CU편의점 야간할증,WEEKLY_HOURS,NORMAL,550,0,2026-07-21,,0,39,100,36658;37420;38884;38887;41562;51209;51418;53494;53499;53500;53569;53570;53573;53575;53665;67216;67218;76910;126086;126087;126090;126232;126809;138769;158972;160540;165280;165281;166321;167041;173387;186220;198466;203726;212987;228336;228523;231733;231761
성동구,228523,CU 행당삼부소월점,p626A,135913,CU 기상할증,WEATHER,NORMAL,550,500,2025-10-01,,0,40,4520,36658;37420;38884;38887;41562;51209;51418;53494;53499;53500;53569;53570;53573;53575;53665;67216;67218;76910;126086;126087;126090;126232;126809;138769;142087;158972;160540;165280;165281;166321;167041;173387;186220;198466;203726;212987;228336;228523;231733;231761
성동구,228523,CU 행당삼부소월점,p626A,151452,"미배차대응_7/13~_1,500",UNCONDITIONAL,NORMAL,0,1500,2026-07-13,2026-07-22,1,88,95,24206;24399;30129;30134;32622;32623;33132;34727;35690;36658;37420;38884;38887;41562;42275;51209;51418;53569;53665;54132;54136;54384;56033;56423;60739;60744;60745;60746;64859;65802;65839;66066;67216;67218;75515;76910;83936;97404;99998;118739;118976;118978;126086;126087;126090;126232;126809;129620;138769;142087;148221;151230;152747;158869;158870;160540;161138;166321;177147;177743;180586;181733;181735;181736;181737;181739;181741;185532;186220;191428;194980;196190;196198;203726;210158;212987;216683;228336;228523;231733;233915;236669;238259;243551;248795;249299;255575;262643
성동구,228523,CU 행당삼부소월점,p626A,151701,CU편의점 야간할증,WEEKLY_HOURS,NORMAL,550,0,2026-07-21,,0,39,100,36658;37420;38884;38887;41562;51209;51418;53494;53499;53500;53569;53570;53573;53575;53665;67216;67218;76910;126086;126087;126090;126232;126809;138769;158972;160540;165280;165281;166321;167041;173387;186220;198466;203726;212987;228336;228523;231733;231761
성동구,231733,CU 응봉역점,p626A,135913,CU 기상할증,WEATHER,NORMAL,550,500,2025-10-01,,0,40,4520,36658;37420;38884;38887;41562;51209;51418;53494;53499;53500;53569;53570;53573;53575;53665;67216;67218;76910;126086;126087;126090;126232;126809;138769;142087;158972;160540;165280;165281;166321;167041;173387;186220;198466;203726;212987;228336;228523;231733;231761
성동구,231733,CU 응봉역점,p626A,151452,"미배차대응_7/13~_1,500",UNCONDITIONAL,NORMAL,0,1500,2026-07-13,2026-07-22,1,88,95,24206;24399;30129;30134;32622;32623;33132;34727;35690;36658;37420;38884;38887;41562;42275;51209;51418;53569;53665;54132;54136;54384;56033;56423;60739;60744;60745;60746;64859;65802;65839;66066;67216;67218;75515;76910;83936;97404;99998;118739;118976;118978;126086;126087;126090;126232;126809;129620;138769;142087;148221;151230;152747;158869;158870;160540;161138;166321;177147;177743;180586;181733;181735;181736;181737;181739;181741;185532;186220;191428;194980;196190;196198;203726;210158;212987;216683;228336;228523;231733;233915;236669;238259;243551;248795;249299;255575;262643
